Iteration,IfCounter,ModuloCounter,BooleanMulCounter,BooleanWrapCounter
4707,4500,17600,4300,4300
4708,4600,17700,4300,4300
4709,4500,17700,4300,4300
4710,4500,17600,5300,4400
4711,4500,17600,4300,4400
4712,4500,17600,4300,4400
4713,4500,17700,4400,4400
4714,4500,17700,4400,4400
4715,4500,17700,4400,4400
4716,4500,17600,4300,4400
4717,4500,18400,4300,4400
4718,4500,17700,4400,4400
4719,4500,17700,4400,4300
4720,4500,17800,4400,4400
4721,4500,17700,4400,4400
4722,4500,17700,4400,4400
4723,4500,17700,4400,4400
4724,4500,17700,4400,4400
4725,4500,17700,4400,4400
4726,4500,17700,4400,4400
4727,4500,17800,4400,4400
4728,4500,17700,4400,4400
4729,4400,17800,4400,4400
4730,4500,17700,4400,4400
4731,4500,17700,4400,4400
4732,4500,18500,4400,4400
4733,4500,17700,4400,4300
4734,4500,17700,4400,4400
4735,5800,17700,4400,4400
4736,4400,17700,4400,4400
4737,5800,17700,4400,4400
4738,4400,17700,4400,4400
4739,4500,17700,4400,4400
4740,4500,17700,4400,4400
4741,4400,17700,4400,4400
4742,4400,17700,4400,4400
4743,4500,17700,4400,4400
4744,4500,18200,4400,4400
4745,4500,17700,4400,4400
4746,4500,17800,4400,4400
4747,4500,18500,4400,4400
4748,4500,17800,4400,4300
4749,4500,17700,4400,4300
4750,4500,17800,4400,4300
4751,4500,17700,4400,5200
4752,4500,17700,4400,4400
4753,26000,17700,4400,4300
4754,4500,17800,4400,4400
4755,4400,17700,4400,4400
4756,4400,17700,4400,4400
4757,4400,17700,4400,4400
4758,4400,17800,4400,4400
4759,4500,17700,4400,4400
4760,4500,17800,4400,4400
4761,4500,17700,4400,4400
4762,4500,18500,4400,4400
4763,4500,17700,4400,4400
4764,4500,17700,4400,4300
4765,5300,17700,4400,4300
4766,4500,17700,4400,4300
4767,4400,17700,4400,4300
4768,4300,17700,4500,4400
4769,4400,17700,4800,4400
4770,4400,17600,5200,4400
4771,4400,17600,4400,4400
4772,4400,17600,4400,4400
4773,4400,17700,4400,4400
4774,4400,17700,4400,4400
4775,4400,17600,4400,4400
4776,4400,18400,4400,4400
4777,4400,17700,4400,4400
4778,4400,17700,4400,4300
4779,4400,17700,4400,4300
4780,4400,17700,4400,4300
4781,4400,17800,4400,4300
4782,4300,17700,4400,4400
4783,4300,17700,4400,4400
4784,4400,17700,4400,4400
4785,4300,17700,4400,4400
4786,4400,17700,4400,4400
4787,4400,17700,4400,4400
4788,4400,17800,4400,4400
4789,4400,17700,4400,4400
4790,4400,17700,4400,4400
4791,4400,18500,4400,4400
4792,4400,17700,4400,4300
4793,4400,17700,4400,4300
4794,4400,17700,4400,4300
4795,4400,17700,4400,4300
4796,4300,17700,4400,4300
4797,4300,17700,4400,4400
4798,4300,17700,4400,4400
4799,4300,17800,4400,4400
4800,4300,18100,4400,4400
4801,4400,19100,4400,4400
4802,4400,18000,4400,4400
4803,4400,18100,4400,4400
4804,4400,18100,4400,4400
4805,4400,18000,4400,4400
4806,4400,18900,4300,4400
4807,4400,18100,4300,4400
4808,4400,18200,4300,4400
4809,4400,19300,4400,4400
4810,4400,19300,4400,4300
4811,4300,18100,4400,5100
4812,4300,19100,4300,4300
4813,5200,17700,4300,4300
4814,4400,17700,4300,4300
4815,4400,17700,4300,4300
4816,4400,17700,4300,4300
4817,4400,17700,4300,4400
4818,4400,17600,4300,4400
4819,4400,17600,4300,4400
4820,4400,17600,4300,4400
4821,4400,18600,4300,4400
4822,4400,17600,4300,4400
4823,4300,17600,4300,4400
4824,4300,17600,4300,4400
4825,4400,17700,4300,4400
4826,4400,17700,4400,4400
4827,4400,17700,4400,4300
4828,4400,17700,4400,4300
4829,4400,17700,5800,4300
4830,4400,17700,4400,4300
4831,4400,17700,4400,4400
4832,4400,17600,4400,4400
4833,4400,17600,4400,4400
4834,4400,17700,4400,4400
4835,4400,18500,4400,4400
4836,4400,17700,4400,4400
4837,4400,17800,4400,4400
4838,4400,17700,4400,4400
4839,4300,17700,4400,4400
4840,4400,17700,4400,4400
4841,4300,17700,4400,4400
4842,4300,17700,4400,4300
4843,4400,17700,4400,4400
4844,4400,17800,4400,4400
4845,4400,17700,4400,4300
4846,4400,17700,4400,4300
4847,4400,17700,4400,4400
4848,4400,17700,4400,4400
4849,4400,17700,4400,4400
4850,4400,18500,4400,4400
4851,4400,17700,4400,4400
4852,4400,17600,4400,4400
4853,4400,17700,4400,4400
4854,4300,17700,4400,4400
4855,4300,18200,4400,4400
4856,4300,17700,4400,4400
4857,4300,17600,4400,4400
4858,4300,17700,4400,4400
4859,4400,17700,4400,4400
4860,4400,17700,4400,4400
4861,4400,17600,4400,4300
4862,4400,17600,4400,4300
4863,4400,17600,4400,4300
4864,4400,17600,4400,4300
4865,4400,18500,4400,4300
4866,4400,17700,4400,4400
4867,4400,17700,4400,4400
4868,4400,17700,4400,4400
4869,4400,17700,4400,4400
4870,4400,17700,4400,5200
4871,4400,17700,4400,4400
4872,5200,17700,4400,4400
4873,4400,17600,4400,4400
4874,4300,17700,4400,4400
4875,4300,17600,4400,4400
4876,4300,17600,4400,4400
4877,4300,17600,4400,4400
4878,4300,17700,4400,4400
4879,4400,17700,4400,4400
4880,4400,18500,4400,4400
4881,4400,17700,4400,4400
4882,4400,17700,4400,4300
4883,4400,17800,4400,4400
4884,4400,17700,4300,4400
4885,4400,17700,4400,4400
4886,4400,17800,4400,4400
4887,4400,17700,4400,4400
4888,4400,17700,5300,4400
4889,4400,17700,4400,4400
4890,4300,17800,4400,4400
4891,5700,17700,4400,4400
4892,4400,17700,4400,4400
4893,4400,17800,4400,4400
4894,4400,18500,4400,4400
4895,4500,17700,4400,4400
4896,4500,17700,4400,4400
4897,4500,17700,4400,4300
4898,4500,17700,4400,4300
4899,4500,17700,4400,4300
4900,4500,17700,4400,4300
4901,4500,17700,4400,4400
4902,4500,17800,4400,4400
4903,4500,17700,4400,4400
4904,4500,17700,4300,4400
4905,4500,17700,4300,4400
4906,4500,17700,4300,4400
4907,4500,17800,4300,4400
4908,4500,17700,4300,4400
4909,4500,18500,4300,4400
4910,4500,17700,4300,4400
4911,4500,17700,4400,4400
4912,4500,18200,4400,4300
4913,4500,17600,4400,4300
4914,5000,17700,4300,4300
4915,4500,17700,4300,4300
4916,4500,17700,4300,4400
4917,4500,17700,4400,4400
4918,4500,17700,4400,4400
4919,4500,17600,4400,4400
4920,4500,17700,4400,4400
4921,4500,17700,4400,4400
4922,4400,17700,4400,4400
4923,4400,17700,4400,4400
4924,4400,18500,4400,4400
4925,4400,17700,4400,4400
4926,4400,17700,4400,4400
4927,4400,17700,4400,4400
4928,4400,17700,4400,4800
4929,4500,17700,4400,5200
4930,4500,17700,4400,4400
4931,5300,17600,4400,4300
4932,4500,17700,4400,4400
4933,4500,17700,4400,4400
4934,4500,17700,4400,4400
4935,4500,17700,4400,4400
4936,4500,17700,4400,4400
4937,4500,17800,4400,4400
4938,4500,17700,4400,4400
4939,4500,18500,4400,4400
4940,4500,17700,4400,4400
4941,4500,17700,4400,4400
4942,4500,17700,4400,4400
4943,4400,17700,4400,4400
4944,4400,17700,4400,4400
4945,4400,17700,4400,4400
4946,4400,17800,4400,4300
4947,4400,17700,4300,4300
4948,4500,17700,5100,4300
4949,4500,17700,4400,4300
4950,4500,17700,4400,4300
4951,4500,17700,4400,4400
4952,4500,17700,4400,4400
4953,4500,18500,4400,4400
4954,4500,17700,4400,4400
4955,4500,17700,4400,4400
4956,4500,17700,4400,4400
4957,4500,17700,4400,4400
4958,4500,17700,4400,4400
4959,4500,17600,4400,4400
4960,4500,17600,4400,4400
4961,4500,17600,4400,4400
4962,4500,17700,4300,4400
4963,4500,17700,4300,4400
4964,4400,17600,4400,4400
4965,4400,17600,4400,4400
4966,4400,17600,4400,4300
4967,4400,17700,4400,4400
4968,4400,18800,4300,4400
4969,4500,17700,4300,4400
4970,4500,17700,4300,4400
4971,4500,17700,4300,4400
4972,4500,17700,4400,4400
4973,4500,17700,4300,4400
4974,4500,17700,4300,4400
4975,4500,17700,4300,4400
4976,4500,17700,4300,4400
4977,4500,17700,4300,4400
4978,4500,17800,4300,4400
4979,4500,17700,4300,4400
4980,4500,17700,4300,4400
4981,5800,17700,4400,4400
4982,4300,17700,4400,4300
4983,4400,18500,4400,4300
4984,4400,17700,4400,4300
4985,4400,17700,4300,4300
4986,4400,17700,4300,4300
4987,4400,17600,4300,4400
4988,4400,17700,4400,5200
4989,4400,17700,4400,4400
4990,4400,17700,4400,4400
4991,5200,17600,4400,4400
4992,4300,17700,4400,4400
4993,4300,17700,4400,4400
4994,4300,17700,4400,4400
4995,4300,17700,4400,4400
4996,4400,17700,4800,4400
4997,4400,17800,4400,4300
4998,4400,18400,4400,4300
4999,4400,17700,4400,4300
5000,4400,17700,4400,4400
